[183.14636781609195, 183.6256091954023, 185.9742988505747, 0],
[80.77755555555555, 103.86562962962964, 148.86026666666666, 0],
[172.79303030303032, 165.54220095693782, 160.28582137161087, 0],
[95.07798518518518, 99.19931851851852, 93.49358518518518, 0],
[91.92263440860215, 97.60369623655914, 99.96936827956989, 0],
[37.08898218829516, 28.414402035623407, 145.91725190839693, 0],
[83.60665048543689, 72.58700647249191, 89.56645631067961, 0],
[119.27765306122448, 128.4825850340136, 130.6362074829932, 0],
[104.26533965244866, 104.70800947867299, 103.32783570300158, 0],
[177.2893483709273, 172.34353383458648, 188.04393483709273, 0],
[136.23677777777777, 137.17101587301588, 136.755, 0],
[139.50514227642276, 139.50514227642276, 139.50514227642276, 0],
[107.5579079497908, 107.87430962343096, 108.64778242677825, 0],
[70.05862146892655, 73.0983615819209, 83.90151412429378, 0],
[167.80178104575165, 171.8068137254902, 170.90127450980393, 0],
[157.64697619047618, 147.35575, 148.22863095238097, 0],
[145.02088082901557, 149.53594127806565, 152.32678756476685, 0],
[135.9978431372549, 136.95622926093515, 134.24511312217194, 0],
[113.3702304964539, 86.35379432624113, 123.69787234042553, 0],
[167.32530541012216, 170.87382198952878, 177.2110645724258, 0],
[121.51764814814814, 120.56507407407408, 119.2669074074074, 0],
[46.53953453453453, 51.9456006006006, 55.04399399399399, 0],
[37.60939289805269, 32.79419243986254, 30.796987399770902, 0],
[51.22366666666667, 48.60780303030303, 51.9525303030303, 0],
[72.80999999999999, 67.49489523809524, 72.7831619047619, 0],
[141.9833188405797, 136.3505072463768, 135.20643478260868, 0],
[98.26930199430198, 99.59296296296296, 89.01575498575498, 0],
[149.57209621993127, 149.3720618556701, 140.00414662084765, 0],
[72.57232558139535, 75.45236434108527, 83.0912015503876, 0],
[164.2872695035461, 165.31236406619385, 173.57756501182033, 0],
[91.76895131086142, 92.78029962546817, 92.30578651685394, 0],
[148.20390855457228, 142.75176991150443, 141.97258112094397, 0],
[154.87033452807648, 154.53502986857825, 162.17665471923536, 0],
[96.68432809773124, 79.00366492146597, 77.77158813263524, 0],
[51.08523321956769, 164.73544937428898, 161.47540386803186, 0],
[170.2357399103139, 174.67300448430493, 174.4768759342302, 0],
[130.23216253443528, 132.16110192837465, 127.83794765840221, 0],
[128.3583482142857, 128.4440625, 127.38046130952381, 0],
[41.740383333333334, 73.85635, 80.00110000000001, 0],
[148.6038028169014, 146.4155868544601, 145.21413145539907, 0],
[73.67387387387387, 69.43900900900901, 65.63434234234235, 0],
[52.30474964234621, 61.597925608011444, 90.07766809728183, 0],
[43.498056737588655, 54.30804255319149, 55.396581560283686, 0],
[183.6045188284519, 184.39828451882846, 183.47598326359832, 0],
[88.11414565826331, 89.24823529411765, 157.1705462184874, 0],
[163.97566529492457, 162.34134430727022, 161.67666666666668, 0],
[80.02493112947658, 78.85611570247934, 100.95323691460055, 0],
[102.74602339181287, 95.44574561403509, 91.63888888888889, 0],
[149.9894923857868, 156.38197969543148, 157.33404399323183, 0],
[113.64945454545455, 114.62757575757576, 112.54274747474747, 0],
[30.542474074074075, 63.587022222222224, 112.71296296296296, 1],
[55.19623376623377, 87.14151515151515, 142.53747474747476, 1],
[149.86746198830411, 168.6868888888889, 199.48716959064328, 1],
[57.12139869281045, 81.4421045751634, 144.25861437908495, 1],
[36.4675, 57.86521739130435, 114.16047101449276, 1],
[156.24272549019608, 212.98680392156862, 243.5087450980392, 1],
[99.5104761904762, 127.42872241579559, 163.81767711962834, 1],
[139.04604444444445, 151.64466666666667, 178.98937777777778, 1],
[51.93185185185185, 51.12594074074074, 76.53617777777778, 1],
[108.61468148148148, 121.50364444444445, 172.76712592592594, 1],
[112.3104888888889, 148.17340000000002, 199.55970000000002, 1],
[94.77416666666667, 126.8065350877193, 185.79337719298246, 1],
[87.08238866396762, 107.94134952766532, 140.1834817813765, 1],
[62.65900584795322, 65.70730994152046, 150.99925438596492, 1],
[82.62118948824343, 92.30834024896265, 124.22946058091286, 1],
[160.47926199261994, 176.9988314883149, 197.58988929889298, 1],
[106.39307692307692, 131.77888111888112, 154.2951282051282, 1],
[90.84845849802372, 121.89447957839262, 150.5787878787879, 1],
[84.8293888888889, 109.40007777777778, 157.96763333333334, 1],
[75.53294498381877, 112.06606796116505, 144.8266504854369, 1],
